month,raw_string,spend,company_name,symbol
2016-01-01,CHEESECAKE FACTORY #150,5646,Cheesecake Factory Incorporated,CAKE
2015-07-01,STARBUCKS #05916 RANCHO C,498,Starbuck's,SBUX
2014-06-01,WENDY'S #116,3624,Wendy's,WEN
2014-05-01,FRED-MEYER #0460,42146,Fred Meyer,KR
2014-06-01,GORDMANS INC. STORE# 44,15828,Gordmans,SSI
2014-06-01,GORDMANS INC. STORE# 44,15828,Gordmans,GMAN
2016-05-01,CARTER'S #919,2248,"Carter's, Inc.",CRI
2016-06-01,WALGREENS #4276,1882,Walgreens,WBA
2015-06-01,WHITE HOUSE BLK MKT #831,280720,White House Black Market,CHS
2015-11-01,MCDONALD'S F5373,541,McDonalds Corporation,MCD
2014-04-01,PANERA BREAD #911,2042,Panera Bread Company,PNRA
2015-10-01,TRADER JOE'S #351 QPS 351,547,Trader Joe's,Aldi
2013-11-01,GAMESTOP #4372,2985,Gamestop,GME
2016-05-01,PIZZA HUT #29744,2583,Pizza Hut,YUM
2015-12-01,LOWES #01827*,19591,Lowe's,LOW
2015-07-01,MARSHALLS  0021,794,Marshalls,TJX
2014-05-01,PIZZA HUT #1965,1143,Pizza Hut,YUM
2014-12-01,JCPENNEY 0400,1167,"J.C Penney Company, Inc.",JCP
2013-12-01,ANN TAYLOR #486,662,Ann Taylor,ASNA
2016-03-01,CVS/PHARMACY #03704,6298,CVS Pharmacy,CVS
2014-04-01,WEIS MARKETS #31 SH,69351,Weis Markets,WMK
2015-06-01,BURBERRY 4570,5749,Burberry,BRBY-LON
2015-05-01,DILLONS #0087,36844,Dillons,KR
2013-11-01,TACO BELL #026352,200,Taco Bell,YUM
2014-04-01,SONIC #01,215,Sonic Corp.,SONC
2014-07-01,FAMOUS FOOTWEAR #3297,3780,Famous Footwear,CAL
2014-11-01,DISNEY STORE #902,138,Disney,DIS
2016-07-01,WAL-MART #3423,29419,"Wal-Mart Stores, Inc.",WMT
2014-09-01,MARSHALLS #0285,5936,Marshalls,TJX
2014-03-01,ADVANCE AUTO PARTS #18,16297,Advance Auto Parts,AAP
2016-05-01,SUPER 8 MOTELS BOWLING GR,1720,Super 8,WYN
2014-04-01,CVS PHARMACY #2178 Q0,1002,CVS Pharmacy,CVS
2015-07-01,CVS/PHARMACY #08750,2253,CVS Pharmacy,CVS
2014-03-01,BURGER KING #11597,556,Burger King,QSR-TSE
2015-08-01,WALGREENS #11928,4687,Walgreens,WBA
2014-05-01,QFC #5869,42850,QFC,KR
2016-05-01,STOP & SHOP 0686,6456,Stop & Shop,AD-AMS
2014-09-01,TUESDAY MORNING # 0339,2302,Tuesday Morning,TUES
2013-11-01,FINISH LINE #0820,1255,The Finish Line,FINL
2014-09-01,WENDY'S 080,211,Wendy's,WEN
2015-06-01,RITE AID STORE 4330,766,Rite Aid,RAD
2015-08-01,WALGREENS #4466,930,Walgreens,WBA
2014-06-01,WALGREENS #2019,492,Walgreens,WBA
2015-07-01,MCDONALD'S F24370,1377,McDonalds Corporation,MCD
2016-02-01,WAL-MART #5246,4778,"Wal-Mart Stores, Inc.",WMT
2014-05-01,RED ROBIN NO 460,1107,Red Robin Gourmet Burgers,RRGB
2015-04-01,BIG LOTS STORES - #5188,805,"Big Lots, Inc.",BIG
2015-05-01,TUESDAY MORNING # 0339,2364,Tuesday Morning,TUES
2015-10-01,MACY*S EAST #0083,7667,Macy's Inc,M
2015-07-01,WALGREENS #3085,697,Walgreens,WBA
2014-04-01,DOLRTREE 2280 00022806,302,Dollar Tree,DLTR
2016-05-01,TARGET PLANO WEST 1764,845,Target Corporation,TGT
2015-04-01,WAL-MART #4325,59792,"Wal-Mart Stores, Inc.",WMT
2015-11-01,WM SUPERCENTER #6173,14136,"Wal-Mart Stores, Inc.",WMT
2014-02-01,LOWES  00677,2151,Lowe's,LOW
2016-07-01,CHEESECAKE OMAHA,21779,Cheesecake Factory Incorporated,CAKE
2015-08-01,WAL-MART SUPERCENTER 3078,1332,"Wal-Mart Stores, Inc.",WMT
2014-03-01,KMART 3093,1259,K Mart,SHLD
2014-03-01,KMART 3093,1259,Kmart Pharmacy,SHLD
2014-03-01,WALGREENS #11999,1724,Walgreens,WBA
2014-07-01,STARBUCKS #06890 ENNIS,498,Starbuck's,SBUX
2014-08-01,OFFICE DEPOT #2263,7655,Office Depot,ODP
2015-05-01,DOMINO S 6302,459,"Domino's Pizza, Inc.",DPZ
2015-11-01,WENDYS #513,929,Wendy's,WEN
2015-01-01,CIRCLE K 01950         PHOENIX      AZUS,381,Circle K,ATD.B-TSE
2015-10-01,BUFFALO WILD WINGS 0636,882,Buffalo Wild Wings,BWLD
2015-03-01,WALGREENS #3076,2033,Walgreens,WBA
2015-01-01,TARGET        00021535,19466,Target Corporation,TGT
2015-02-01,THE HOME DEPOT 3854    CENTERVILLE  OHUS,6642,Home Depot,HD
2014-10-01,WHT HS BLK MKT #3530,1600,White House Black Market,CHS
2014-01-01,MUD BAY ADMIRAL,1102,Stop & Shop,AD-AMS
2016-05-01,DOMINO'S 4985,443,"Domino's Pizza, Inc.",DPZ
2016-04-01,OREILLY AUTO  00025148,722,"O Reilly Automotive, Inc.",ORLY
2016-06-01,KROGER #554,52360,Kroger,KR
2016-06-01,KROGER #554,52360,Kroger Fuel,KR
2016-04-01,GIANT 0166,30054,Giant,AD-AMS
2014-08-01,SPRINT STORE #1884,678,Sprint,S
2015-10-01,INTERMIX- COSTA MESA,8991,Intermix,GPS
2013-11-01,APPLEBEES 888501000033,2421,Applebee's Neighborhood Bar & Grill,DIN
2015-06-01,ALBERTSONS #0952,15891,Alberstons,Alberstons
2015-04-01,TACO BELL #030344,229,Taco Bell,YUM
2016-03-01,FRED M FUEL #9459,6455,Fred Meyer,KR
2014-10-01,STARBUCKS #03470 SANTA RO,922,Starbuck's,SBUX
2015-08-01,AUTOZONE #1087,2319,Autozone,AZO
2015-09-01,HAMPTON INNS BRENTWOOD,3310,Hampton by Hilton,HLT
2015-02-01,STARBUCKS #06839 BONITA,535,Starbuck's,SBUX
2014-11-01,BOJANGLES 847 01008473,796,Bojangles,BOJA
2016-04-01,DOMINO'S 7353,2077,"Domino's Pizza, Inc.",DPZ
2014-05-01,OREILLY AUTO  00014985,1853,"O Reilly Automotive, Inc.",ORLY
2016-05-01,KOHL'S #0314,5846,Kohl's,KSS
2016-02-01,TACO BELL 000200029322,198,Taco Bell,YUM
2015-11-01,POTTERY BARN 6018,1337,Pottery Barn,WSM
2016-01-01,TARGET        00007674,48534,Target Corporation,TGT
2014-11-01,MCDONALD'S F15364,897,McDonalds Corporation,MCD
2016-04-01,STARBUCKS #11944 GRAPEVIN,986,Starbuck's,SBUX
2015-12-01,APPLEBEES NEIG98287618,7390,Applebee's Neighborhood Bar & Grill,DIN
2015-12-01,OREILLY AUTO  00029330,2451,"O Reilly Automotive, Inc.",ORLY
2014-07-01,SAMS CLUB #6237,546,Sam's Club,WMT
2014-05-01,VERIZON WRLS M9410-01,6815,Verizon Wireless,VZ
2014-10-01,MARSHALLS #0296,2510,Marshalls,TJX
2015-11-01,BATH & BODY WORKS 1380,571,Bath & Body Works,LB
2015-12-01,DOLLAR GENERAL #10126,386,Dollar General Corporation,DG
2016-06-01,DOMINO'S 6371,1507,"Domino's Pizza, Inc.",DPZ
2014-11-01,DOLLAR-GENERAL #7867,297,Dollar General Corporation,DG
2016-06-01,SLEEP INN & SUITES KIN,1672,Sleep Inn,CHH
2015-10-01,PIZZA HUT 27401,545,Pizza Hut,YUM
2015-05-01,SAFEWAY  STORE00015347,22264,Safeway,Alberstons
2014-08-01,GAMESTOP #914,2030,Gamestop,GME
2016-03-01,SONIC DRIVE IN #5857,289,Sonic Corp.,SONC
2014-12-01,DOLRTREE 4154 00041541,677,Dollar Tree,DLTR
2013-12-01,YARD HOUSE    00083501,12233,Yard House,DRI
2014-03-01,EB GAMES #5014,2370,EB Games,GME
2016-01-01,BIG LOTS STORES - #0461,541,"Big Lots, Inc.",BIG
2015-07-01,DOLRTREE 3174 00031740,547,Dollar Tree,DLTR
2015-07-01,MARRIOTT MOUNTAINSIDE,8643,Marriott Hotels,MAR
2015-05-01,MCDONALD'S F6161,324,McDonalds Corporation,MCD
2015-12-01,STARBUCKS #09698 ORANGE P,945,Starbuck's,SBUX
2014-08-01,MICHIGAN INTL SPEEDWA 12626 US HIGHWAY 1,1906,Michigan.com,GCI
2015-06-01,MACY'S EAST #419,23199,Macy's Inc,M
2014-09-01,ADVANCE AUTO PARTS #1252,531,Advance Auto Parts,AAP
2016-03-01,SONIC DRIVE IN #4897,191,Sonic Corp.,SONC
2016-02-01,STARBUCKS #13662 LEAGUE C,680,Starbuck's,SBUX
2015-05-01,COURTYARD BY MARRIOTT-PAG,4345,Courtyard,MAR
2015-12-01,JACK IN THE BOX #0494,601,Jack in the Box Inc.,JACK
2015-08-01,STAPLES       00102368,818,Staples,SPLS
2015-02-01,JAMBA JUICE #1176,1415,Jamba Juice,JMBA
2016-06-01,ROSS STORE #598,5171,"Ross Stores, Inc.",ROST
2015-07-01,SEARS ROEBUCK   1101,7663,Sears,SHLD
2016-01-01,DUNKIN #346025     Q35,292,Dunkin' Donuts,DNKN
2016-01-01,PIZZA HUT 013476,1249,Pizza Hut,YUM
2015-12-01,THE HOME DEPOT 4903,23399,Home Depot,HD
2015-06-01,AUTOZONE #3707,828,Autozone,AZO
2015-12-01,MCDONALD'S F12266,93,McDonalds Corporation,MCD
2015-06-01,PAPA JOHN'S #02396.COM,476,"Papa John's International, Inc.",PZZA
2015-01-01,TRADER JOE'S #720 QPS,20721,Trader Joe's,Aldi
2015-06-01,THE HOME DEPOT 1912,15198,Home Depot,HD
2015-02-01,JAMBA JUICE #172,656,Jamba Juice,JMBA
2014-06-01,TRACTOR-SUPPLY-CO #0341,1247,Tractor Supply Company,TSCO
2015-09-01,WM SUPERCENTER #104,2019,"Wal-Mart Stores, Inc.",WMT
2013-11-01,BIG LOTS STORES - #1489,3181,"Big Lots, Inc.",BIG
2016-05-01,THE HOME DEPOT 468     PHOENIX      AZUS,13047,Home Depot,HD
2014-08-01,DUNKIN #302642     Q35,688,Dunkin' Donuts,DNKN
2015-03-01,THE HOME DEPOT 702,34385,Home Depot,HD
2015-09-01,BURGER KING #5827,929,Burger King,QSR-TSE
2014-07-01,BONEFISH GRILL #8108,943,Bonefish Grill,BLMN
2015-11-01,PANERA BREAD #203981,314,Panera Bread Company,PNRA
2016-07-01,DILLARD'S 260 NORTH POINT,52221,"Dillard's, Inc.",DDS
2016-01-01,LOAF N JUG #0069,6097,Loaf 'N Jug,KR
2016-07-01,PANERA BREAD #4363,1600,Panera Bread Company,PNRA
2016-07-01,PANERA BREAD #3483,2845,Panera Bread Company,PNRA
2015-05-01,VICTORIA'S SECRET 0540,3235,Victoria's Secret,LB
2014-12-01,AUTOZONE #4864,697,Autozone,AZO
2016-01-01,PAPA MURPHY'S IA036,206,Papa Murphy's,FRSH
2015-10-01,SPRINT STORE #721,965,Sprint,S
2014-08-01,CARTER'S #648,997,"Carter's, Inc.",CRI
2014-07-01,TM *DISNEY ON ICE: PRI,3289,Ticketmaster,LMCA
2015-04-01,NORDSTROM #0760,84240,Nordstrom,JWN
2013-12-01,JCPENNEY 1886,19447,"J.C Penney Company, Inc.",JCP
2014-11-01,WHOLEFDS RAM 10126 000000,1995,"Whole Foods Market, Inc.",WFM
2014-04-01,WM SUPERCENTER #2857,11252,"Wal-Mart Stores, Inc.",WMT
2016-07-01,CASEYS GEN STORE 2212,1969,"Caseys General Stores, Inc",CASY
2014-09-01,WALGREENS #15205,1066,Walgreens,WBA
2014-04-01,SAFEWAY  STORE00011270,16304,Safeway,Alberstons
2016-01-01,SEAMLSSASIAHARBOR,377,seamless.com,GRUB
2014-02-01,PAPA JOHN'S #00323.COM,417,"Papa John's International, Inc.",PZZA
2016-01-01,INGLES GAS EXP #65,3088,Ingles Markets,IMKTA
2015-04-01,THE HOME DEPOT #6984,41729,Home Depot,HD
2015-02-01,WAL-MART #4439,1963,"Wal-Mart Stores, Inc.",WMT
2014-05-01,NEW YORK & COMPANY #0490,1236,New York & Company,NWY
2015-03-01,BURGER KING #13042,152,Burger King,QSR-TSE
2015-09-01,WAL WAL-MART STORE 621,484,"Wal-Mart Stores, Inc.",WMT
2015-09-01,WAL WAL-MART STORE 621,484,"Wal-Mart Stores, Inc.",WMT
2015-10-01,J. CREW RETAIL #624,1931,J. Crew,JCG
2014-04-01,STARBUCKS #06804 WICHIT,886,Starbuck's,SBUX
2016-05-01,WALT DISNEY WORLD GOLF,668,Walt Disney World Resort,DIS
2014-01-01,DOLRTREE 2468 00024687,350,Dollar Tree,DLTR
2015-04-01,CIRCLE K 07231,1647,Circle K,ATD.B-TSE
2016-01-01,CVS/PHARMACY #07708,719,CVS Pharmacy,CVS
2016-05-01,JAMBA JUICE  0054 QSR,836,Jamba Juice,JMBA
2015-08-01,CHILI'S       01003920,2375,Chili's Grill & Bar,EAT
2015-06-01,RITE AID STORE 0585,844,Rite Aid,RAD
2014-10-01,GNC #00296,935,GNC,GNC
2016-06-01,WINGSTOP 0470,504,Wingstop,WING
2015-07-01,DOLRTREE 5183 00051839,551,Dollar Tree,DLTR
2016-06-01,POPEYE'S #8688-BRO,306,"Popeyes Louisiana Kitchen, Inc.",QSR-TSE
2016-06-01,POPEYE'S #8688-BRO,306,"Popeyes Louisiana Kitchen, Inc.",PLKI
2014-12-01,TARGET        00012963,11584,Target Corporation,TGT
2015-05-01,SAMS CLUB #6406,709,Sam's Club,WMT
2015-05-01,DOLLAR-GENERAL #0366,389,Dollar General Corporation,DG
2015-11-01,RESIDENCE INNS HUGHES,6579,Residence Inn,MAR
2014-05-01,DENNY'S #8589,1290,Denny's,DENN
2013-11-01,THE HABIT-RANCHCORDOVA62,786,Habit Burger Grill,HABT
2015-07-01,CHIPOTLE 1359,2275,Chipotle,CMG
2014-08-01,MCDONALD'S F11611,2420,McDonalds Corporation,MCD
2014-01-01,HIBBETT SPORTS #483,2262,"Hibbett Sports, Inc.",HIBB
2014-03-01,KMART 3831,4857,K Mart,SHLD
2014-03-01,KMART 3831,4857,K Mart,SHLD
2016-06-01,QFC-1,3466,QFC,KR
2015-05-01,STARBUCKS #11690 FRANKLIN,484,Starbuck's,SBUX
2016-03-01,OUTBACK 3466,2785,Outback Steakhouse,BLMN
2015-07-01,CVS/PHARMACY #00535,2461,CVS Pharmacy,CVS
2016-03-01,BURGER KING #13922,263,Burger King,QSR-TSE
2013-11-01,GAMESTOP #801,5844,Gamestop,GME
2015-10-01,DUNKIN #330474     Q35,282,Dunkin' Donuts,DNKN
2015-03-01,TARGET        00010512,23238,Target Corporation,TGT
2014-10-01,CVS/PHARMACY #03856,4781,CVS Pharmacy,CVS
2015-05-01,ORCHARDS ACE HARDWARE,10428,Orchard Supply Hardware,LOW
2014-04-01,TWC TIME WARNER CABLE,47315,Time Warner Cable,CHTR
2015-12-01,POPEYE'S #3540,2340,"Popeyes Louisiana Kitchen, Inc.",QSR-TSE
2015-12-01,POPEYE'S #3540,2340,"Popeyes Louisiana Kitchen, Inc.",PLKI
2015-10-01,RED ROBIN 632,2520,Red Robin Gourmet Burgers,RRGB
2016-05-01,MCDONALD'S F19319,252,McDonalds Corporation,MCD
2016-02-01,STARBUCKS #06439 SONORA,1365,Starbuck's,SBUX
2016-02-01,MCDONALD'S F32229,1853,McDonalds Corporation,MCD
2015-03-01,MCDONALD'S F13012,1240,McDonalds Corporation,MCD
2015-02-01,JOS. A. BANK # 527,2609,Jos.A.Bank,TLRD
2016-01-01,NAPLES DAILY NEWS,22293,Naples Daily News,GCI
2015-11-01,BURGER KING #3407,175,Burger King,QSR-TSE
2016-05-01,PAPA JOHN'S 01591.COM,965,"Papa John's International, Inc.",PZZA
2015-11-01,DENNY'S #7684,736,Denny's,DENN
2014-12-01,TIFFANY & CO #001,211389,Tiffany & Co.,TIF
2016-03-01,STARBUCKS #22881 PLAYA VI,1292,Starbuck's,SBUX
2014-01-01,IRON SKILLET DODGE CITY,470,Iron Skillet,TA
2015-12-01,BATH & BODY WORKS 1086,10343,Bath & Body Works,LB
2016-02-01,WENDYS-CAMARILLO #4,825,Wendy's,WEN
2015-06-01,WENDY'S #9078,2355,Wendy's,WEN
2015-10-01,T MOBILE 2949,1536,T-Mobile,TMUS
2015-05-01,WALGREENS #5558,409,Walgreens,WBA
2016-07-01,LOWE'S #2943,1926,Lowe's,LOW
2015-04-01,SALLY BEAUTY #2417,1104,Sally Beauty Supply,SBH
2014-04-01,TACO BELL 22960,123,Taco Bell,YUM
2014-03-01,PIER 1        00014696,799,Pier 1 Imports,PIR
2016-01-01,DOMINO'S 3379,675,"Domino's Pizza, Inc.",DPZ
2014-05-01,TACO BELL 4672,1854,Taco Bell,YUM
2014-10-01,DUNKIN #342113     Q35,155,Dunkin' Donuts,DNKN
2014-08-01,WM SUPERCENTER #5408,1582,"Wal-Mart Stores, Inc.",WMT
2014-10-01,FRYS-FOOD-DRG #101     TEMPE        AZUS,1855,Fry's,KR
2015-09-01,TM *JON PARDI,686,Ticketmaster,LMCA
2014-03-01,CUB LIQUOR EAGAN EAST,8627,Cub Foods,SVU
2016-06-01,HANNAFORD #8334,9435,Hannaford,AD-AMS
2015-06-01,CVS/PHARMACY #06438,552,CVS Pharmacy,CVS
2013-11-01,CHILI'S RIVERGATE,785,Chili's Grill & Bar,EAT
2015-01-01,STARBUCKS #17844 BUENA PA,1340,Starbuck's,SBUX
2014-06-01,TACO BELL 001800188771,174,Taco Bell,YUM
2016-07-01,CHIPOTLE 1065,766,Chipotle,CMG
2016-01-01,SAFEWAY STORE 00026666 GREELEY      COUS,1455,Safeway,Alberstons
2016-07-01,SHOE CARNIVAL #0220,1365,"Shoe Carnival, Inc.",SCVL
2015-09-01,CVS/PHARMACY #00203,4977,CVS Pharmacy,CVS
2015-01-01,DOLLAR-GENERAL #3018,769,Dollar General Corporation,DG
2015-12-01,STARBUCKS #00859 FLORHAM,1007,Starbuck's,SBUX
2014-01-01,SUPERCUTS #8428,519,Supercuts,RGS
2014-10-01,RITE AID STORE 5725,1810,Rite Aid,RAD
2014-11-01,STOP N SHOP BEER & WINE,480,Stop & Shop,AD-AMS
2014-11-01,HAMPTON INN-CMH,2601,Hampton by Hilton,HLT
2013-11-01,LOWES #02227*,26628,Lowe's,LOW
2015-12-01,CARRABBAS 1108,6390,Carrabba's Prime Steak House & Wine Bar,BLMN
2015-10-01,PAPA JOHN'S #02070,437,"Papa John's International, Inc.",PZZA
2015-10-01,BURGER KING #3626,132,Burger King,QSR-TSE
2014-12-01,SAMS CLUB #6403,4727,Sam's Club,WMT
2015-12-01,JAMBA JUICE 458,279,Jamba Juice,JMBA
2015-09-01,EXPRESS#0193,2809,Express,EXPR
2015-02-01,PB OUTLET 0373,10429,Pottery Barn,WSM
2015-08-01,PAPA JOHN'S #00660,474,"Papa John's International, Inc.",PZZA
2016-02-01,WENDYS 510,323,Wendy's,WEN
2015-06-01,SEARS ROEBUCK   1588,12842,Sears,SHLD
2015-05-01,FAMILY DOLLAR  3307,319,Family Dollar,DLTR
2016-07-01,WENDY'S #3907,118,Wendy's,WEN
2015-07-01,MCDONALD'S F29373,378,McDonalds Corporation,MCD
2015-05-01,RAINBOW #498,483,Rainbow,SVU
2015-08-01,T MOBILE 1170,4306,T-Mobile,TMUS
2016-02-01,SEARS ROEBUCK   1029,14395,Sears,SHLD
2016-04-01,HOLLISTER #0344,786,Hollister Co.,ANF
2015-07-01,OFFICE DEPOT #469,5068,Office Depot,ODP
2016-03-01,PAPA JOHN'S #03689.COM,375,"Papa John's International, Inc.",PZZA
2014-04-01,STARBUCKS #21061 WAIPAH,1640,Starbuck's,SBUX
2014-10-01,0264 FOREVER 21,6183,FOREVER 21,Forever 21
2014-07-01,LONGHORN STEAK00050724,1078,LongHorn Steakhouse,DRI
2014-09-01,TARGET        00020438,11726,Target Corporation,TGT
2016-04-01,WALGREENS #6471,751,Walgreens,WBA
2015-09-01,FRANCESCA'S #105,1504,Francesca's,FRAN
2016-05-01,DOMINO'S 9062,1813,"Domino's Pizza, Inc.",DPZ
2016-07-01,DOLLAR-GENERAL #0572,350,Dollar General Corporation,DG
2015-09-01,KIRKLANDS #629,3175,"Kirkland's, Inc.",KIRK
2015-08-01,BATH & BODY WORKS 0925,2644,Bath & Body Works,LB
2014-02-01,PUBLIX #1070,11893,Publix Super Markets,PUSH
2015-01-01,RITE AID STORE 6740,474,Rite Aid,RAD
2015-03-01,BEST BUY      00004945,3895,Best Buy,BBY
2015-09-01,MAURICE'S #17,1549,maurices,ASNA
2015-08-01,MARSHALLS #0721,32092,Marshalls,TJX
2015-06-01,STARBUCKS #14219 NEW YORK,478,Starbuck's,SBUX
2015-03-01,DOLLAR-GENERAL #4339,204,Dollar General Corporation,DG
2015-04-01,IHOP 4504,553,IHOP,DIN
2014-04-01,AT&T S552 5812,2810,AT&T,T
2015-10-01,STOP & SHOP 0487,45237,Stop & Shop,AD-AMS
2016-01-01,GAMESTOP #5815,2165,Gamestop,GME
2013-11-01,TIM HORTONS #913531,279,Tim Hortons,QSR-TSE
2014-06-01,DENNY'S #7654,713,Denny's,DENN
2015-10-01,MCDONALD S F121,729,McDonalds Corporation,MCD
2014-01-01,EXPRESS #270,15102,Express,EXPR
2016-05-01,WALGREENS #7011,5065,Walgreens,WBA
2013-12-01,TACO BELL #20515,845,Taco Bell,YUM
2014-11-01,SAVE A LOT #792,1527,Save-A-Lot,SVU
2015-05-01,WALGREENS #7459,2507,Walgreens,WBA
2014-07-01,PIZZA HUT #260,593,Pizza Hut,YUM
2015-08-01,WM SUPERCENTER #2256,10047,"Wal-Mart Stores, Inc.",WMT
2015-07-01,WENDYS #1941,681,Wendy's,WEN
2014-07-01,RITE AID STORE 2497,478,Rite Aid,RAD
2015-07-01,ADVANCE AUTO PARTS #6218,3861,Advance Auto Parts,AAP
2014-10-01,VERIZIN WRLS M4929-01,9567,Chili's Grill & Bar,EAT
2016-02-01,FOOT LOCKER 07907,1813,Foot Locker,FL
2016-02-01,JCPENNEY 2912,6229,"J.C Penney Company, Inc.",JCP
2014-07-01,TB KFC 21246,568,KFC,YUM
2014-07-01,TB KFC 21246,568,Taco Bell,YUM
2016-05-01,TA #66  COUNCIL BL RES,317,TA,TA
2015-12-01,ADVANCE AUTO PARTS #5009,1594,Advance Auto Parts,AAP
2015-01-01,DUNKIN #350474     Q35,391,Dunkin' Donuts,DNKN
2015-03-01,DOLLAR-GENERAL #1157,263,Dollar General Corporation,DG
2014-10-01,QDOBA #168         QPS,824,Qdoba Mexican Eats,JACK
2015-06-01,OFFICEMAX/OFFICEDEPOT6594,1970,Office Depot,ODP
2015-12-01,HARRY & DAVID #442,1189,Harry & David,FLWS
2015-05-01,RITE AID STORE #11817,682,Rite Aid,RAD
2015-09-01,STARBUCKS #09074 TARZANA,735,Starbuck's,SBUX
2015-04-01,CARNIVAL CRUISE TKT/R,70371,Carnival Cruise Lines,CCL
2015-10-01,DOLRTREE 2240 00022400,533,Dollar Tree,DLTR
2014-12-01,CHIPOTLE 0680,2389,Chipotle,CMG
2016-04-01,DD'S DISCOUNTS #5240,2263,dd's Discount,ROST
2015-09-01,KIDS FOOT LOCKER 46700,1345,Kids Foot Locker,FL
2016-07-01,TRUNK CLUB,348246,Trunk Club,JWN
2014-09-01,APPLEBEES #1006,1521,Applebee's Neighborhood Bar & Grill,DIN
2014-10-01,TACO BELL 00040004138,1081,Taco Bell,YUM
2015-11-01,DRESSBARN #165,778,dressbarn,ASNA
2016-05-01,OLIVE GARDEN 100018531,2507,Olive Garden,DRI
2016-06-01,BURGER KING #5824,1053,Burger King,QSR-TSE
2013-12-01,BOB EVANS REST #0461,470,Bob Evans,BOBE
2016-02-01,FIVE BELOW 618,883,FIVE BELOW INC.,FIVE
2015-08-01,DOLLAR-GENERAL #8816,297,Dollar General Corporation,DG
2015-06-01,DUNKIN #304669     Q35,519,Dunkin' Donuts,DNKN
2016-05-01,STARBUCKS #10586 LOS A,190,Starbuck's,SBUX
2016-04-01,MCDONALD'S F1310,310,McDonalds Corporation,MCD
2015-01-01,MARTINS 6032,2460,Martin's,AD-AMS
2015-01-01,MARTINS 6032,2460,Stop & Shop,AD-AMS
2014-12-01,BED BATH & BEYOND #1140,20485,Bed Bath & beyond,BBBY
2016-04-01,WHOLEFDS WDM #10460 00000,2541,"Whole Foods Market, Inc.",WFM
2014-08-01,MCDONALD'S F11517,449,McDonalds Corporation,MCD
2016-07-01,VERABRADLEY-THEGALLERI,1114,Vera Bradley,VRA
2014-08-01,SAMSCLUB #6382,6942,Sam's Club,WMT
2014-10-01,MCDONALD'S F6693,782,McDonalds Corporation,MCD
2016-07-01,BWW ST CLAIRSVILLE,793,Buffalo Wild Wings,BWLD
2015-05-01,FRANCESCA'S #354,1380,Francesca's,FRAN
2014-02-01,STARBUCKS #00980 ROSWELL,562,Starbuck's,SBUX
2015-03-01,CVS/PHARMACY #04032,1212,CVS Pharmacy,CVS
2015-02-01,KNIGHTS INNS,5972,Knights Inn,WYN
2016-03-01,TACO BELL #31435,758,Taco Bell,YUM
2015-01-01,CVS/PHARMACY #03533,1458,CVS Pharmacy,CVS
2014-09-01,RITE AID STORE #10294,1907,Rite Aid,RAD
2016-07-01,WESTIN RIVERWALK,27970,Westin,MAR
2016-07-01,WESTIN RIVERWALK,27970,Westin,HOT
2014-02-01,TARGET        00000794,54948,Target Corporation,TGT
2015-03-01,CATO #1124,998,Cato,CATO
2013-12-01,STARBUCKS #13922 CARY,2249,Starbuck's,SBUX
2014-04-01,T MOBILE NO 7359,2052,T-Mobile,TMUS
2015-04-01,WM SUPERCENTER  1820,1115,"Wal-Mart Stores, Inc.",WMT
2014-12-01,LONGHORN STEAK00053264,4813,LongHorn Steakhouse,DRI
2014-05-01,FOOD LION #1552,9710,Food Lion,AD-AMS
2015-12-01,WAL-MART #5938     SE2,3027,"Wal-Mart Stores, Inc.",WMT
2015-12-01,WAL-MART #5938     SE2,3027,"Wal-Mart Stores, Inc.",WMT
2016-01-01,CHIPOTLE 1682,745,Chipotle,CMG
2014-11-01,STARBUCKS #23318 DALLAS,579,Starbuck's,SBUX
2015-02-01,BON-TON-HAMDEN #0024,2323,"Bon-Ton Stores, Inc.",BONT
2016-05-01,WHOLEFDS ADN #10473,30207,"Whole Foods Market, Inc.",WFM
2015-12-01,CRACKER BARREL #645 MCALL,4753,"Cracker Barrel Old Country Store, Inc.",CBRL
2014-07-01,ALBERTSONS #0981,23392,Alberstons,Alberstons
2015-06-01,TUESDAY MORNING # 0146,1127,Tuesday Morning,TUES
2014-06-01,MCDONALD'S F21675,882,McDonalds Corporation,MCD
2014-11-01,BED BATH & BEYOND #186,42826,Bed Bath & beyond,BBBY
2014-07-01,TEXAS ROADHOUSE FR2293,1244,"Texas Roadhouse, Inc.",TXRH
2014-06-01,RUBY TUESDAY #4976,1138,Ruby Tuesday,RT
2015-08-01,GAMESTOP #4173,825,Gamestop,GME
2014-04-01,LOWES #01052*,80565,Lowe's,LOW
2016-02-01,TARGET        00013409,35755,Target Corporation,TGT
2016-05-01,CVS/PHARMACY #08922,1255,CVS Pharmacy,CVS
2016-01-01,SAMSCLUB 4777 GAS,1307,Sam's Club,WMT
2016-03-01,CHRISTMAS TREE #7039,9636,Christmas Tree Shops,BBBY
2014-07-01,MCDONALD'S F15732,218,McDonalds Corporation,MCD
2014-08-01,MCDONALD'S F1294,1256,McDonalds Corporation,MCD
2014-12-01,BOB EVANS REST #0411,5741,Bob Evans,BOBE
2015-08-01,STARBUCKS #06658 ROHNERT,741,Starbuck's,SBUX
2015-04-01,PAPA JOHN'S #03921,249,"Papa John's International, Inc.",PZZA
